"evt","id","perceived_at","game_id","event_type","event_index","inning","top_of_inning","outs_before_play","batter_id","batter_team_id","pitcher_id","pitcher_team_id","home_score","away_score","home_strike_count","away_strike_count","batter_count","pitches","total_strikes","total_balls","total_fouls","is_leadoff","is_pinch_hit","lineup_position","is_last_event_for_plate_appearance","bases_hit","runs_batted_in","is_sacrifice_hit","is_sacrifice_fly","outs_on_play","is_double_play","is_triple_play","is_wild_pitch","batted_ball_type","is_bunt","errors_on_play","batter_base_after_play","is_last_game_event","event_text","additional_context","season","day","parsing_error","parsing_error_list","fixed_error","fixed_error_list","home_ball_count","away_ball_count","away_base_count","home_base_count","tournament","game_id-2","day-2","season-2","last_game_event","home_odds","away_odds","weather","series_index","series_length","is_postseason","home_team","away_team","home_score-2","away_score-2","number_of_innings","ended_on_top_of_inning","ended_in_shame","terminology_id","rules_id","statsheet_id","winning_pitcher_id","losing_pitcher_id","tournament-2","outcomes","team_roster_id","team_id","position_id","valid_from","valid_until","player_id","position_type_id","tournament-3","id-2","player_id-2","valid_from-2","valid_until-2","player_name","deceased","hash","anticapitalism","base_thirst","buoyancy","chasiness","coldness","continuation","divinity","ground_friction","indulgence","laserlikeness","martyrdom","moxie","musclitude","omniscience","overpowerment","patheticism","ruthlessness","shakespearianism","suppression","tenaciousness","thwackability","tragicness","unthwackability","watchfulness","pressurization","cinnamon","total_fingers","soul","fate","peanut_allergy","armor","bat","ritual","coffee","blood","url_slug","tournament-4","evolution","batting_rating","pitching_rating","baserunning_rating","defense_rating"
"Firefighters hitter Paula Mason swallowed a stray Peanut and had an allergic reaction!",23215,"2020-08-04 14:24:27.456","327a5b88-e597-4b2a-bdbc-8bf6c96438d8","OUT",70,8,True,0,"44c92d97-bb39-469d-a13b-f2dd9ae644d1","7966eb04-efcc-499b-8f03-d13916330531","16aff709-e855-47c8-8818-b9ba66e90fe8","ca3f1c8c-c025-4d8e-8eef-5be6accbeb16",7,2,3,3,0,"{S,B,B,X}",2,2,0,True,False,0,True,0,0,False,False,1,False,False,False,"FLY",False,0,0,False,"{""Strike, looking. 0-1"",""Strike, swinging. 0-2"",""Ball. 1-2"",""Firefighters hitter Paula Mason swallowed a stray Peanut and had an allergic reaction!"",""Ball. 2-2"",""Francisco Preston hit a flyout to Rivers Rosa.""}",NULL,2,19,False,"{}",False,"{}",4,4,4,4,-1,"327a5b88-e597-4b2a-bdbc-8bf6c96438d8",19,2,NULL,0.462924,0.537076,10,2,3,False,"ca3f1c8c-c025-4d8e-8eef-5be6accbeb16","7966eb04-efcc-499b-8f03-d13916330531",7,2,8,True,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","5146978d-32de-4c0b-9d17-2b1cba339fbe","16aff709-e855-47c8-8818-b9ba66e90fe8","2da49de2-34e5-49d0-b752-af2a2ee061be",-1,"{""Firefighters hitter Edric Tosser swallowed a stray Peanut and had an allergic reaction!"",""Firefighters hitter Joshua Butt swallowed a stray Peanut and had an allergic reaction!"",""Firefighters hitter Paula Mason swallowed a stray Peanut and had an allergic reaction!""}",36700,"ca3f1c8c-c025-4d8e-8eef-5be6accbeb16",0,"2020-07-29 08:12:22.438","2020-08-24 19:23:46.18","c0177f76-67fc-4316-b650-894159dede45",0,-1,154021,"c0177f76-67fc-4316-b650-894159dede45","2020-08-02 21:23:42.352","2020-08-04 14:32:39.166","Paula Mason",False,"d22f061b-5c8f-c738-b561-9e991272deee",0.0859973603889821,0.886741462528667,0.724660360411939,0.812227778572287,0.88620776217435,0.0537063947363405,0.235158145435501,0.119444017654958,0.87598161646231,0.966085514903897,0.210115478515351,0.0482245128111185,0.842274177798557,0.243261110116871,0.846089120971773,0.860515024467242,0.995920034451561,0.433773134125859,0.650649232384036,0.60238270206788,0.68919690562876,0.1,0.759006863381855,0.660200602115129,0.514443916441798,0.0669122973395675,10,5,76,True,"","","",-1,-1,"paula-mason",-1,0,-1.0,-1.0,-1.0,-1.0
"Dalé hitter Raúl Leal swallowed a stray Peanut and had an allergic reaction!",23031,"2020-08-04 20:15:53.836","ffae5905-ceee-45cd-8943-7e162987ed68","SINGLE",47,5,False,2,"f0bcf4bb-74b3-412e-a54c-04c12ad28ecb","b63be8c2-576a-4d6e-8daf-814f8bcea96f","c6a277c3-d2b5-4363-839b-950896a5ec5e","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",3,4,3,3,0,"{B,B,F,C,B,X}",2,3,1,False,False,0,True,1,0,False,False,0,False,False,False,"UNKNOWN",False,0,1,False,"{""Hahn Fox batting for the Dalé."",""Ball. 1-0"",""Ball. 2-0"",""Foul Ball. 2-1"",""Dalé hitter Raúl Leal swallowed a stray Peanut and had an allergic reaction!"",""Strike, looking. 2-2"",""Ball. 3-2"",""Hahn Fox hits a Single!""}",NULL,2,25,False,"{}",False,"{}",4,4,4,4,-1,"ffae5905-ceee-45cd-8943-7e162987ed68",25,2,NULL,0.591665,0.408335,10,2,3,False,"b63be8c2-576a-4d6e-8daf-814f8bcea96f","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",3,5,8,False,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","5a89def5-35e3-4e0e-8f5b-b709b09a5994","c6a277c3-d2b5-4363-839b-950896a5ec5e","af6b3edc-ed52-4edc-b0c9-14e0a5ae0ee3",-1,"{""Dalé hitter Raúl Leal swallowed a stray Peanut and had an allergic reaction!""}",36631,"b63be8c2-576a-4d6e-8daf-814f8bcea96f",6,"2020-07-29 08:12:22.438","2020-09-03 17:04:14.139","2e6d4fa9-f930-47bd-971a-dd54a3cf7db1",0,-1,153828,"2e6d4fa9-f930-47bd-971a-dd54a3cf7db1","2020-08-02 10:22:51.755","2020-08-04 20:18:31.843","Raúl Leal",False,"d3827f95-1a84-f861-427d-03161ee16dea",0.718745428798949,0.0915898090172551,0.504922943100599,0.315936490551455,0.47647407403632,0.846139596782512,0.340932768781233,0.515793641990441,0.91107841845194,0.221004567406034,0.36020546294186,0.735871285475495,0.709177657338941,0.315131524292958,0.0205828831037231,0.589857394711328,0.525568959400165,0.0344851592646669,0.511963921003921,0.659402191131716,0.691943956480876,0.1,0.751378690645729,0.720131546360959,0.608062974543999,0.468447488090552,10,6,96,True,"","","",-1,-1,"raul-leal",-1,0,-1.0,-1.0,-1.0,-1.0
"Moist Talkers hitter Elijah Bates swallowed a stray Peanut and had a yummy reaction!",29056,"2020-08-05 01:14:13.477","86d71632-8352-4624-adde-778fc04c132c","HOME_RUN",45,5,False,2,"020ed630-8bae-4441-95cc-0e4ecc27253b","eb67ae5e-c4bf-46ca-bbbc-425cd34182ff","af6b3edc-ed52-4edc-b0c9-14e0a5ae0ee3","b63be8c2-576a-4d6e-8daf-814f8bcea96f",1,0,3,3,0,"{C,B,C,X}",2,1,0,False,False,0,True,4,2,False,False,0,False,False,False,"FLY",False,0,4,False,"{""Simon Haley batting for the Moist Talkers."",""Moist Talkers hitter Elijah Bates swallowed a stray Peanut and had a yummy reaction!"",""Strike, looking. 0-1"",""Ball. 1-1"",""Strike, looking. 1-2"",""Simon Haley hits a 2-run home run!""}",NULL,2,30,False,"{}",False,"{}",4,4,4,4,-1,"86d71632-8352-4624-adde-778fc04c132c",30,2,NULL,0.564494,0.435506,10,1,3,False,"eb67ae5e-c4bf-46ca-bbbc-425cd34182ff","b63be8c2-576a-4d6e-8daf-814f8bcea96f",3,0,8,True,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","6719526a-1c47-4fc1-a6df-ae96a1f2664d","338694b7-6256-4724-86b6-3884299a5d9e","af6b3edc-ed52-4edc-b0c9-14e0a5ae0ee3",-1,"{""Moist Talkers hitter Elijah Bates swallowed a stray Peanut and had a yummy reaction!""}",36727,"eb67ae5e-c4bf-46ca-bbbc-425cd34182ff",2,"2020-07-29 08:12:22.438","2020-09-15 23:15:50.397","d1a7c13f-8e78-4d2e-9cae-ebf3a5fcdb5d",0,-1,154261,"d1a7c13f-8e78-4d2e-9cae-ebf3a5fcdb5d","2020-08-03 04:23:53.763","2020-08-05 01:34:01.755","Elijah Bates",False,"45f8f9c0-da6f-d093-6b01-1c1cb3644928",0.442760937903534,0.338691155576561,0.580087277391779,0.070910595718948,0.362353432346838,0.166808746527427,0.513064838462005,0.681058803349757,0.82365087708,0.669570256658481,0.236596556833046,0.467712160119666,0.775304817874416,0.614652020478855,0.364504043135532,0.579685666256772,0.106347334881364,0.913939122360059,0.202416781236538,0.816396395965684,0.226899390690815,0.1,0.538330594059699,0.327043785771009,0.541142811052068,0.401098356630913,10,4,41,False,"","","",-1,-1,"elijah-bates",-1,0,-1.0,-1.0,-1.0,-1.0
"Fridays hitter Nagomi Mcdaniel swallowed a stray Peanut and had a yummy reaction!",25531,"2020-08-05 04:07:25.269","3c7ac191-ed9b-4065-b752-ee7b1f9dd5e7","STRIKEOUT",24,3,True,0,"198fd9c8-cb75-482d-873e-e6b91d42a446","bfd38797-8404-4b38-8b82-341da28b1f83","7158d158-e7bf-4e9b-9259-62e5b25e3de8","979aee4a-6d80-4863-bf1c-ee1a78e06024",0,0,3,3,0,"{F,F,C}",3,0,2,True,False,0,True,0,0,False,False,1,False,False,False,NULL,False,0,0,False,"{""Top of 4, Charleston Shoe Thieves batting."",""Ren Hunter batting for the Shoe Thieves."",""Fridays hitter Nagomi Mcdaniel swallowed a stray Peanut and had a yummy reaction!"",""Foul Ball. 0-1"",""Foul Ball. 0-2"",""Ren Hunter strikes out looking.""}",NULL,2,33,False,"{}",False,"{}",4,4,4,4,-1,"3c7ac191-ed9b-4065-b752-ee7b1f9dd5e7",33,2,NULL,0.379086,0.620914,10,1,3,False,"979aee4a-6d80-4863-bf1c-ee1a78e06024","bfd38797-8404-4b38-8b82-341da28b1f83",0,4,8,False,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","bfc60346-0b6d-4fea-ad91-d2cd33a98fc9","03f920cc-411f-44ef-ae66-98a44e883291","7158d158-e7bf-4e9b-9259-62e5b25e3de8",-1,"{""Fridays hitter Nagomi Mcdaniel swallowed a stray Peanut and had a yummy reaction!""}",36507,"979aee4a-6d80-4863-bf1c-ee1a78e06024",7,"2020-07-29 08:12:22.438","2020-08-09 19:27:41.701","c0732e36-3731-4f1a-abdc-daa9563b6506",0,-1,154210,"c0732e36-3731-4f1a-abdc-daa9563b6506","2020-08-03 04:23:53.018","2020-08-05 04:19:20.774","Nagomi Mcdaniel",False,"06d65362-42d3-5bbc-b275-84ca0b7d7621",0.289902099682682,0.830648296993099,0.396169637950677,0.361979371958634,0.818235453940867,0.793301841498254,0.85741109831004,0.816250824942837,0.76515243575169,0.21648878168632,0.565092634579277,0.97999680854468,0.925663924495939,0.492554746235403,0.651205979793904,0.260834629300133,0.468324422906621,0.844276127310948,0.430391493857142,0.25020638571288,0.721228731004354,0.1,0.776684813595821,0.0963788212861842,0.572681607691041,0.626305327020557,10,4,34,False,"","","",-1,-1,"nagomi-mcdaniel",-1,0,-1.0,-1.0,-1.0,-1.0
"Dalé hitter Randy Dennis swallowed a stray Peanut and had an allergic reaction!",29535,"2020-08-05 04:16:45.377","61b3c188-c363-49f3-9a37-b1a2399ba5fc","SINGLE",52,6,True,0,"ecb8d2f5-4ff5-4890-9693-5654e00055f6","9debc64f-74b7-4ae1-a4d6-fce0144b6ea5","20be1c34-071d-40c6-8824-dde2af184b4d","b63be8c2-576a-4d6e-8daf-814f8bcea96f",1,3,3,3,0,"{B,B,S,X}",1,2,0,False,False,0,True,1,0,False,False,0,False,False,False,"UNKNOWN",False,0,1,False,"{""Yeong-Ho Benitez batting for the Spies."",""Ball. 1-0"",""Ball. 2-0"",""Dalé hitter Randy Dennis swallowed a stray Peanut and had an allergic reaction!"",""Strike, swinging. 2-1"",""Yeong-Ho Benitez hits a Single!""}",NULL,2,33,False,"{}",False,"{}",4,4,4,4,-1,"61b3c188-c363-49f3-9a37-b1a2399ba5fc",33,2,NULL,0.420072,0.579928,10,1,3,False,"b63be8c2-576a-4d6e-8daf-814f8bcea96f","9debc64f-74b7-4ae1-a4d6-fce0144b6ea5",3,6,8,False,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","64b8788c-9743-47d0-85e4-05d76f4daa40","30218684-7fa1-41a5-a3b3-5d9cd97dd36b","20be1c34-071d-40c6-8824-dde2af184b4d",-1,"{""Dalé hitter Randy Dennis swallowed a stray Peanut and had an allergic reaction!""}",36626,"b63be8c2-576a-4d6e-8daf-814f8bcea96f",1,"2020-07-29 08:12:22.438","2020-09-11 14:25:00.273","5a26fc61-d75d-4c01-9ce2-1880ffb5550f",0,-1,153836,"5a26fc61-d75d-4c01-9ce2-1880ffb5550f","2020-08-02 10:22:51.755","2020-08-05 04:34:24.62","Randy Dennis",False,"771f30c4-c5ca-3733-af02-c95a3afcca9f",0.300499808826407,0.838844752450788,0.94231634872772,0.588026029273037,0.692625003179907,0.619456513155198,0.679956712575909,0.290901968516903,0.611473594046148,0.0323755963708325,0.275757583100518,0.111363014152055,0.427815302782571,0.298359951454075,0.75557849290711,0.916449327503675,0.132744708029338,0.977140702331322,0.686152186802749,0.333252694826835,0.886861158616359,0.1,0.728243343496181,0.000292074463612568,0.986661690725447,0.315780422224567,10,4,89,True,"","","",-1,-1,"randy-dennis",-1,0,-1.0,-1.0,-1.0,-1.0
"Shoe Thieves hitter Workman Gloom swallowed a stray Peanut and had a yummy reaction!",23815,"2020-08-05 07:00:32.346","d10f462d-3177-4e09-b3ec-b100a2af7afe","TRIPLE",1,0,True,1,"b39b5aae-8571-4c90-887a-6a00f2a2f6fd","adc5b394-8f76-416d-9ce9-813706877b84","f9c0d3cb-d8be-4f53-94c9-fc53bcbce520","bfd38797-8404-4b38-8b82-341da28b1f83",0,0,3,4,0,"{B,S,X}",1,1,0,False,False,0,True,3,0,False,False,0,False,False,False,"UNKNOWN",False,0,3,False,"{""Dickerson Morse batting for the Breath Mints."",""Shoe Thieves hitter Workman Gloom swallowed a stray Peanut and had a yummy reaction!"",""Ball. 1-0"",""Strike, swinging. 1-1"",""Dickerson Morse hits a Triple!""}",NULL,2,36,False,"{}",False,"{}",4,4,4,4,-1,"d10f462d-3177-4e09-b3ec-b100a2af7afe",36,2,NULL,0.614501,0.385499,10,1,3,False,"bfd38797-8404-4b38-8b82-341da28b1f83","adc5b394-8f76-416d-9ce9-813706877b84",0,2,8,False,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","b6ab65f8-82c8-4ad0-a3f4-27afaa3d27d3","138fccc3-e66f-4b07-8327-d4b6f372f654","f9c0d3cb-d8be-4f53-94c9-fc53bcbce520",-1,"{""Shoe Thieves hitter Workman Gloom swallowed a stray Peanut and had a yummy reaction!""}",36681,"bfd38797-8404-4b38-8b82-341da28b1f83",6,"2020-07-29 08:12:22.438","2020-08-25 19:15:35.994","bd4c6837-eeaa-4675-ae48-061efa0fd11a",0,-1,154020,"bd4c6837-eeaa-4675-ae48-061efa0fd11a","2020-08-02 21:23:42.352","2020-08-05 07:04:44.404","Workman Gloom",False,"d3c6f55a-eba3-b3f3-40f2-8bfc29e9d018",0.700497723042724,0.0907771635127446,0.447201472618089,0.0962356731023601,0.4080446913946,0.594493922943093,0.384510875554065,0.766841525835003,0.592121815269114,0.148987104176265,0.445326464512,0.811615387373135,0.164425102681638,0.0163867395963879,0.945878929154427,0.171949066412658,0.0987439766022851,0.578357082690902,0.535430077809713,0.512810184709759,0.889425917551751,0.1,0.0899725007306607,0.990820107429141,0.294383392054151,0.673416394069895,10,6,46,False,"","","",-1,-1,"workman-gloom",-1,0,-1.0,-1.0,-1.0,-1.0
"Flowers hitter Nic Winkler swallowed a stray Peanut and had an allergic reaction!",31828,"2020-08-05 08:01:13.199","5721f8e9-abfa-49f3-89a3-f48ed95d2831","OUT",4,0,True,1,"ac69dba3-6225-4afd-ab4b-23fc78f730fb","7966eb04-efcc-499b-8f03-d13916330531","dfd5ccbb-90ed-4bfe-83e0-dae9cc763f10","3f8bbb15-61c0-4e3f-8e4a-907a5fb1565e",0,0,3,3,0,"{F,B,B,X}",2,3,1,False,False,0,True,0,0,False,False,1,False,False,False,"GROUNDER",False,0,0,False,"{""Foul Ball. 1-2"",""Ball. 2-2"",""Ball. 3-2"",""Flowers hitter Nic Winkler swallowed a stray Peanut and had an allergic reaction!"",""Bevan Wise hit a ground out to Jacob Haynes.""}",NULL,2,37,False,"{}",False,"{}",4,4,4,4,-1,"5721f8e9-abfa-49f3-89a3-f48ed95d2831",37,2,NULL,0.441164,0.558836,10,2,3,False,"3f8bbb15-61c0-4e3f-8e4a-907a5fb1565e","7966eb04-efcc-499b-8f03-d13916330531",6,5,8,True,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","af782f3b-1277-494d-a1d1-95f8ec44c4d1","dfd5ccbb-90ed-4bfe-83e0-dae9cc763f10","b6aa8ce8-2587-4627-83c1-2a48d44afaee",-1,"{""Flowers hitter Nic Winkler swallowed a stray Peanut and had an allergic reaction!""}",36783,"3f8bbb15-61c0-4e3f-8e4a-907a5fb1565e",2,"2020-07-31 02:14:52.332","2021-04-20 11:13:20.611802","855775c1-266f-40f6-b07b-3a67ccdf8551",0,-1,154101,"855775c1-266f-40f6-b07b-3a67ccdf8551","2020-08-02 23:06:56.127","2020-08-05 08:04:54.863","Nic Winkler",False,"85b4dfea-80fc-e7f1-5d57-7dd9daca1086",0.538813201532466,0.618699410301965,0.908013563124327,0.374219170309477,0.897888239724038,0.632881484201877,0.839267976401401,0.559127398805828,0.355847532975021,0.513007534285903,0.46159452908458,0.551722028723595,0.195020128993012,0.555525696242468,0.609015721587782,0.0601746925703603,0.349235672190458,0.893578912176246,0.766075315038267,0.0364302238494565,0.330003786195916,0.1,0.348758634915127,0.231000511104937,0.362694685803253,0.713296299059335,10,2,28,True,"","","",-1,-1,"nic-winkler",-1,0,-1.0,-1.0,-1.0,-1.0
"Jazz Hands hitter Stephens Lightner swallowed a stray Peanut and had an allergic reaction!",33524,"2020-08-05 16:08:21.809","951d23fe-652a-43dc-9b0d-0155977f2b19","STRIKEOUT",27,2,False,2,"678170e4-0688-436d-a02d-c0467f9af8c0","a37f9158-7f82-46bc-908c-c9e2dda7c33b","1732e623-ffc2-40f0-87ba-fdcf97131f1f","23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7",1,0,3,3,0,"{F,F,C}",3,0,2,True,False,0,True,0,0,False,False,1,False,False,False,NULL,False,0,0,False,"{""Baby Doyle batting for the Jazz Hands."",""Foul Ball. 0-1"",""Foul Ball. 0-2"",""Jazz Hands hitter Stephens Lightner swallowed a stray Peanut and had an allergic reaction!"",""Baby Doyle strikes out looking.""}",NULL,2,45,False,"{}",False,"{}",4,4,4,4,-1,"951d23fe-652a-43dc-9b0d-0155977f2b19",45,2,NULL,0.413869,0.586131,10,1,3,False,"a37f9158-7f82-46bc-908c-c9e2dda7c33b","23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7",3,1,8,True,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","cba95dac-1eb3-4c3c-be8e-6878f49d2c76","b348c037-eefc-4b81-8edd-dfa96188a97e","1732e623-ffc2-40f0-87ba-fdcf97131f1f",-1,"{""Jazz Hands hitter Stephens Lightner swallowed a stray Peanut and had an allergic reaction!""}",36556,"a37f9158-7f82-46bc-908c-c9e2dda7c33b",6,"2020-07-29 08:12:22.438","2021-03-11 08:24:49.029499","4f328502-d347-4d2c-8fad-6ae59431d781",0,-1,153880,"4f328502-d347-4d2c-8fad-6ae59431d781","2020-08-02 10:22:51.881","2020-08-05 16:21:07.648","Stephens Lightner",False,"6242ad07-40ad-c42c-4d29-7691c1d5e419",0.515306969417292,0.31946230446553,0.620479047949714,0.812269053904922,0.511436656506322,0.463537187165978,0.634685096673684,0.197178828908244,0.994565096821839,0.521446381874015,0.920359538717805,0.269501809695352,0.852838186938726,0.669138151798627,0.256873046195355,0.772982208893551,0.303518004069412,0.0701566302986401,0.669047620393146,0.291001877050024,0.610239641767292,0.1,0.537092948241121,0.886997939148434,0.783712687310457,0.464424155542407,10,7,53,True,"","","",-1,-1,"stephens-lightner",-1,0,-1.0,-1.0,-1.0,-1.0
"Sunbeams hitter Nerd Pacheco swallowed a stray Peanut and had a yummy reaction!",35628,"2020-08-05 17:09:25.542","6076cd1f-9887-4589-885d-11e73d97acd9","SINGLE",28,2,False,2,"8604e861-d784-43f0-b0f8-0d43ea6f7814","f02aeae2-5e6a-4098-9842-02d2273f25c7","afc90398-b891-4cdf-9dea-af8a3a79d793","747b8e4a-7e50-4638-a973-ea7950a3e739",1,2,4,3,0,"{B,B,X}",0,2,0,False,False,0,True,1,0,False,False,0,False,False,False,"UNKNOWN",False,0,1,False,"{""Randall Marijuana batting for the Sunbeams."",""Sunbeams hitter Nerd Pacheco swallowed a stray Peanut and had a yummy reaction!"",""Ball. 1-0"",""Ball. 2-0"",""Randall Marijuana hits a Single!""}",NULL,2,46,False,"{}",False,"{}",4,4,4,4,-1,"6076cd1f-9887-4589-885d-11e73d97acd9",46,2,NULL,0.51731,0.48269,10,2,3,False,"f02aeae2-5e6a-4098-9842-02d2273f25c7","747b8e4a-7e50-4638-a973-ea7950a3e739",1,4,8,False,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","b3587c34-aa53-4f3f-9a2f-6d34263f9a6d","afc90398-b891-4cdf-9dea-af8a3a79d793","3d3be7b8-1cbf-450d-8503-fce0daf46cbf",-1,"{""Sunbeams hitter Nerd Pacheco swallowed a stray Peanut and had a yummy reaction!""}",36757,"f02aeae2-5e6a-4098-9842-02d2273f25c7",7,"2020-07-29 08:12:22.438","2020-09-20 19:15:35.88","190a0f31-d686-4ac4-a7f3-cfc87b72c145",0,-1,154232,"190a0f31-d686-4ac4-a7f3-cfc87b72c145","2020-08-03 04:23:53.572","2020-08-05 17:21:15.545","Nerd Pacheco",False,"779753e2-ce14-ecdb-b077-fb8d021cfe72",0.0926864349184544,0.208776288644684,0.234458743643934,0.373905051352065,0.662211692996924,0.334925998631327,0.548675417693037,0.376972262554907,0.930924040930961,0.860923508681246,0.731000662225125,0.0164901227818877,0.228960120497808,0.153129210878933,0.00211304070196605,0.470754481116916,0.796350525141365,0.338133668896335,0.214500099887758,0.576025306990769,0.467824629224567,0.1,0.817719542044346,0.686230553273227,0.017248785312852,0.615160353088566,10,2,55,False,"","","",-1,-1,"nerd-pacheco",-1,0,-1.0,-1.0,-1.0,-1.0
"Moist Talkers hitter Ziwa Mueller swallowed a stray Peanut and had a yummy reaction!",40189,"2020-08-05 18:03:42.922","50e308fe-4905-4028-874b-f7e33f2c2c8a","OUT",12,1,False,0,"1f145436-b25d-49b9-a1e3-2d3c91626211","eb67ae5e-c4bf-46ca-bbbc-425cd34182ff","7007cbd3-7c7b-44fd-9d6b-393e82b1c06e","57ec08cc-0411-4643-b304-0e80dbc15ac7",0,0,3,3,0,"{X}",0,0,0,True,False,0,True,0,0,False,False,1,False,False,False,"GROUNDER",False,0,0,False,"{""Bottom of 2, Canada Moist Talkers batting."",""Joe Voorhees batting for the Moist Talkers."",""Moist Talkers hitter Ziwa Mueller swallowed a stray Peanut and had a yummy reaction!"",""Joe Voorhees hit a ground out to Sosa Hayes.""}",NULL,2,47,False,"{}",False,"{}",4,4,4,4,-1,"50e308fe-4905-4028-874b-f7e33f2c2c8a",47,2,NULL,0.543473,0.456527,10,3,3,False,"eb67ae5e-c4bf-46ca-bbbc-425cd34182ff","57ec08cc-0411-4643-b304-0e80dbc15ac7",2,1,8,False,True,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","9a9c680c-ea43-417e-b762-595bbd42a298","a691f2ba-9b69-41f8-892c-1acd42c336e4","7007cbd3-7c7b-44fd-9d6b-393e82b1c06e",-1,"{""Moist Talkers hitter Ziwa Mueller swallowed a stray Peanut and had a yummy reaction!""}",36805,"eb67ae5e-c4bf-46ca-bbbc-425cd34182ff",1,"2020-08-05 14:20:53.821","2021-03-21 18:01:11.630594","8c8cc584-199b-4b76-b2cd-eaa9a74965e5",0,-1,154367,"8c8cc584-199b-4b76-b2cd-eaa9a74965e5","2020-08-05 14:20:55.447","2020-08-05 18:06:21.544","Ziwa Mueller",False,"f27e3ce1-6bdb-6b86-fbee-26e6d094d7d3",0.78419931693356,0.312196600533418,0.366892482540702,0.913448937887591,0.0923251469760216,0.993438532205968,0.501431490468802,0.743376595217444,0.553169465392236,0.168591287526302,0.723927592214914,0.642747228501775,0.623590556652674,0.165218558576341,0.756980473770857,0.955500831547035,0.325706186258614,0.0736694030182357,0.765137406484209,0.317645687835002,0.0724049544816052,0.0854200278733828,0.637398057659259,0.189262067625792,0.152471902836551,0.188440679984401,10,3,86,False,"","","",-1,-1,"ziwa-mueller",-1,0,-1.0,-1.0,-1.0,-1.0
"Tacos hitter Wyatt Mason swallowed a stray Peanut and had an allergic reaction!",42304,"2020-08-05 20:10:16.751","d4b5acda-9ea8-48ae-bcfb-475d2d68f128","WALK",30,2,False,2,"a1ed3396-114a-40bc-9ff0-54d7e1ad1718","878c1bf6-0d21-4659-bfee-916c8314d69c","a647388d-fc59-4c1b-90d3-8c1826e07775","3f8bbb15-61c0-4e3f-8e4a-907a5fb1565e",5,0,3,3,0,"{B,B,F,B,B}",1,4,1,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Patel Beyonce batting for the Tacos."",""Ball. 1-0"",""Ball. 2-0"",""Foul Ball. 2-1"",""Tacos hitter Wyatt Mason swallowed a stray Peanut and had an allergic reaction!"",""Ball. 3-1"",""Patel Beyonce draws a walk.""}",NULL,2,49,False,"{}",False,"{}",4,4,4,4,-1,"d4b5acda-9ea8-48ae-bcfb-475d2d68f128",49,2,NULL,0.540807,0.459193,10,2,3,False,"878c1bf6-0d21-4659-bfee-916c8314d69c","3f8bbb15-61c0-4e3f-8e4a-907a5fb1565e",6,2,8,True,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","1d460245-8c38-48f8-83b9-462b7f5d8481","e16c3f28-eecd-4571-be1a-606bbac36b2b","a647388d-fc59-4c1b-90d3-8c1826e07775",-1,"{""Tacos hitter Wyatt Mason swallowed a stray Peanut and had an allergic reaction!""}",36452,"878c1bf6-0d21-4659-bfee-916c8314d69c",2,"2020-07-29 08:12:22.438","2020-10-05 21:18:00.001755","1f159bab-923a-4811-b6fa-02bfde50925a",0,-1,153427,"1f159bab-923a-4811-b6fa-02bfde50925a","2020-08-02 10:22:48.089","2020-08-05 21:06:33.008","Wyatt Mason",False,"913edb72-a760-b375-bbfd-c492ec73a4f1",0.774126131490316,0.78280948618546,0.882216348394221,0.275571097473513,0.253441486477266,0.947329618900035,0.967359571070557,0.340408916882299,0.957214393037091,0.611418689243055,0.477912842209292,0.930791682109474,0.239742057723659,0.26349195121592,0.25085669323638,0.760435942707483,0.702420079630226,0.0261401110321497,0.442872784929526,0.0311480720353192,0.146253905135906,0.1,0.462629199842751,0.410296103692279,0.626062050874967,0.217057405117501,10,5,27,True,"","","",-1,-1,"wyatt-mason",-1,0,-1.0,-1.0,-1.0,-1.0
