"evt","perceived_at","game_id","season","day","drainer_id","drainer_name","drained_id","drained_name"
"The Blooddrain gurgled! Spears Taylor siphoned some of Howell Franklin's defensive ability!","2020-10-15 10:10:46.1061","d7ebab99-1c9b-4227-8c03-4aaf7a8b1b94",9,65,"13a05157-6172-4431-947b-a058217b4aa5","Spears Taylor","fa477c92-39b6-4a52-b065-40af2f29840a","Howell Franklin"
"The Blooddrain gurgled! Nagomi Mcdaniel siphoned some of Nagomi Nava's defensive ability to remove a Ball!","2020-10-15 10:14:38.605024","12572949-86c2-4c2b-a6ab-9497b9446654",9,65,"c0732e36-3731-4f1a-abdc-daa9563b6506","Nagomi Mcdaniel","89f74891-2e25-4b5a-bd99-c95ba3f36aa0","Nagomi Nava"
"The Blooddrain gurgled! Richardson Games siphoned some of Baldwin Breadwinner's defensive ability!","2020-10-15 10:15:10.112881","d7ebab99-1c9b-4227-8c03-4aaf7a8b1b94",9,65,"b1b141fc-e867-40d1-842a-cea30a97ca4f","Richardson Games","e4034192-4dc6-4901-bb30-07fe3cf77b5e","Baldwin Breadwinner"
"The Blooddrain gurgled! Dudley Mueller siphoned some of Qais Dogwalker's hitting ability to remove an Out!","2020-10-15 11:10:57.605427","34ca6d72-9ea1-47f4-a56d-451408278bf5",9,66,"2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller","20be1c34-071d-40c6-8824-dde2af184b4d","Qais Dogwalker"
"The Blooddrain gurgled! Richmond Harrison siphoned some of Nandy Fantastic's defensive ability to add a Strike!","2020-10-15 11:16:30.623114","c521d529-0550-45e7-8c9c-194b0a74b574",9,66,"d4a10c2a-0c28-466a-9213-38ba3339b65e","Richmond Harrison","ec68845f-3b26-412f-8446-4fef34e09c77","Nandy Fantastic"
"The Blooddrain gurgled! Esme Ramsey siphoned some of Ruslan Greatness's baserunning ability!","2020-10-15 13:07:49.606916","937f655b-63ac-4e4b-a156-ea3fcfcce655",9,68,"b8ab86c6-9054-4832-9b96-508dbd4eb624","Esme Ramsey","814bae61-071a-449b-981e-e7afc839d6d6","Ruslan Greatness"
"The Blooddrain gurgled! Richmond Harrison siphoned some of Penelope Mathews's hitting ability to remove an Out!","2020-10-15 13:18:15.607652","bf31643b-445a-4ee7-a605-ed711dd5d5ab",9,68,"d4a10c2a-0c28-466a-9213-38ba3339b65e","Richmond Harrison","0c83e3b6-360e-4b7d-85e3-d906633c9ca0","Penelope Mathews"
"The Blooddrain gurgled! Hiroto Wilcox siphoned some of Lachlan Shelton's pitching ability!","2020-10-15 14:20:51.109626","6636564e-93cc-4155-9679-b1d25a8383df",9,69,"2720559e-9173-4042-aaa0-d3852b72ab2e","Hiroto Wilcox","9f85676a-7411-444a-8ae2-c7f8f73c285c","Lachlan Shelton"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Chambers Simmons's hitting ability to remove an Out!","2020-10-15 14:21:00.608183","89d2f436-73f3-4af7-919d-ded9d63479e1",9,69,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","a647388d-fc59-4c1b-90d3-8c1826e07775","Chambers Simmons"
"The Blooddrain gurgled! Beans McBlase siphoned some of Carmelo Plums's defensive ability to add a Strike!","2020-10-15 16:14:49.114149","7adf53f3-6145-4f0a-8072-8946157a5e42",9,71,"dddb6485-0527-4523-9bec-324a5b66bf37","Beans McBlase","c18961e9-ef3f-4954-bd6b-9fe01c615186","Carmelo Plums"
"The Blooddrain gurgled! Isaac Johnson siphoned some of Wyatt Owens's baserunning ability!","2020-10-15 16:25:36.107309","d27b60cb-cf7d-4e9e-86a8-63bdb787228e",9,71,"68f98a04-204f-4675-92a7-8823f2277075","Isaac Johnson","21d52455-6c2c-4ee4-8673-ab46b4b926b4","Wyatt Owens"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Theo King's defensive ability to add an Out!","2020-10-15 17:05:43.785978","b8bcd131-3c1e-44c6-984f-3b275a7abeb6",9,72,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","ee55248b-318a-4bfb-8894-1cc70e4e0720","Theo King"
"The Blooddrain gurgled! Glabe Moon siphoned some of Denzel Scott's defensive ability!","2020-10-15 18:06:43.93158","10201c93-75f5-42da-8333-7a37fae80bc9",9,73,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","d2d76815-cbdc-4c4b-9c9e-32ebf2297cc7","Denzel Scott"
"The Blooddrain gurgled! Glabe Moon siphoned some of Malik Romayne's hitting ability!","2020-10-15 18:14:55.6095","10201c93-75f5-42da-8333-7a37fae80bc9",9,73,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","f56657d3-3bdc-4840-a20c-91aca9cc360e","Malik Romayne"
"The Blooddrain gurgled! Spears Taylor siphoned some of Sebastian Woodman's defensive ability!","2020-10-15 19:05:23.612296","60ff69a0-2151-4dc4-b310-6a6a33387833",9,74,"13a05157-6172-4431-947b-a058217b4aa5","Spears Taylor","15d3a844-df6b-4193-a8f5-9ab129312d8d","Sebastian Woodman"
"The Blooddrain gurgled! Richardson Games siphoned some of Jacob Winner's defensive ability to add an Out!","2020-10-15 19:26:46.607596","60ff69a0-2151-4dc4-b310-6a6a33387833",9,74,"b1b141fc-e867-40d1-842a-cea30a97ca4f","Richardson Games","167751d5-210c-4a6e-9568-e92d61bab185","Jacob Winner"
"The Blooddrain gurgled! Spears Taylor siphoned some of Sebastian Woodman's defensive ability to add an Out!","2020-10-15 19:45:42.107978","60ff69a0-2151-4dc4-b310-6a6a33387833",9,74,"13a05157-6172-4431-947b-a058217b4aa5","Spears Taylor","15d3a844-df6b-4193-a8f5-9ab129312d8d","Sebastian Woodman"
"The Blooddrain gurgled! Spears Taylor siphoned some of Hotbox Sato's defensive ability!","2020-10-15 19:50:16.614861","60ff69a0-2151-4dc4-b310-6a6a33387833",9,74,"13a05157-6172-4431-947b-a058217b4aa5","Spears Taylor","2175cda0-a427-40fd-b497-347edcc1cd61","Hotbox Sato"
"The Blooddrain gurgled! Isaac Johnson siphoned some of Math Velazquez's defensive ability!","2020-10-15 20:04:43.11232","1142c6c8-da14-4ba8-b7ef-cb911cf220ea",9,75,"68f98a04-204f-4675-92a7-8823f2277075","Isaac Johnson","32551e28-3a40-47ae-aed1-ff5bc66be879","Math Velazquez"
"The Blooddrain gurgled! Cory Ross siphoned some of Esme Ramsey's defensive ability!","2020-10-15 22:31:40.10322","61a897d0-9daf-4fe1-ae15-88690685bdd6",9,77,"17397256-c28c-4cad-85f2-a21768c66e67","Cory Ross","b8ab86c6-9054-4832-9b96-508dbd4eb624","Esme Ramsey"
"The Blooddrain gurgled! Nagomi Mcdaniel siphoned some of Hendricks Richardson's defensive ability to add an Out!","2020-10-15 23:01:11.624005","2de1a683-1f6c-4c31-bed4-4bbafac96ae9",9,78,"c0732e36-3731-4f1a-abdc-daa9563b6506","Nagomi Mcdaniel","cf8e152e-2d27-4dcc-ba2b-68127de4e6a4","Hendricks Richardson"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Agan Harrison's baserunning ability to add a Ball!","2020-10-15 23:32:35.761546","88a9e285-3a87-492f-9a9a-91748cb5ac84",9,78,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","f4a5d734-0ade-4410-abb6-c0cd5a7a1c26","Agan Harrison"
"The Blooddrain gurgled! Dudley Mueller siphoned some of Forrest Best's defensive ability to add an Out!","2020-10-16 01:00:51.614101","50dc66a2-08d0-4943-9505-a59dcbbc4fcb",9,80,"2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller","d35ccee1-9559-49a1-aaa4-7809f7b5c46e","Forrest Best"
"The Blooddrain gurgled! Dudley Mueller siphoned some of Pedro Davids's defensive ability to remove a Ball!","2020-10-16 01:09:32.633303","50dc66a2-08d0-4943-9505-a59dcbbc4fcb",9,80,"2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller","1a93a2d2-b5b6-479b-a595-703e4a2f3885","Pedro Davids"
"The Blooddrain gurgled! Richmond Harrison siphoned some of Ren Hunter's defensive ability to add a Strike!","2020-10-16 01:21:40.625319","d0dd2edc-5f04-4b0f-9163-72e8fc7a29a0",9,80,"d4a10c2a-0c28-466a-9213-38ba3339b65e","Richmond Harrison","198fd9c8-cb75-482d-873e-e6b91d42a446","Ren Hunter"
"The Blooddrain gurgled! Richmond Harrison siphoned some of Schneider Bendie's defensive ability to add an Out!","2020-10-16 01:23:48.114504","d0dd2edc-5f04-4b0f-9163-72e8fc7a29a0",9,80,"d4a10c2a-0c28-466a-9213-38ba3339b65e","Richmond Harrison","4ffd2e50-bb5b-45d0-b7c4-e24d41b2ff5d","Schneider Bendie"
"The Blooddrain gurgled! Richmond Harrison siphoned some of Bates Bentley's defensive ability to add a Strike!","2020-10-16 01:24:15.627764","d0dd2edc-5f04-4b0f-9163-72e8fc7a29a0",9,80,"d4a10c2a-0c28-466a-9213-38ba3339b65e","Richmond Harrison","9965eed5-086c-4977-9470-fe410f92d353","Bates Bentley"
"The Blooddrain gurgled! Igneus Delacruz siphoned some of Theodore Holloway's defensive ability!","2020-10-16 02:10:11.606777","b300549e-9088-495e-9945-79e341ac6861",9,81,"4f69e8c2-b2a1-4e98-996a-ccf35ac844c5","Igneus Delacruz","3a8c52d7-4124-4a65-a20d-d51abcbe6540","Theodore Holloway"
"The Blooddrain gurgled! Dudley Mueller siphoned some of Malik Romayne's hitting ability to add a Ball!","2020-10-16 03:00:36.610716","25215935-ce28-4a11-92e6-5db5136261f6",9,82,"2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller","f56657d3-3bdc-4840-a20c-91aca9cc360e","Malik Romayne"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Nic Winkler's defensive ability to add an Out!","2020-10-16 03:00:41.619038","6ec00235-7704-42a4-a524-9e60d9b45587",9,82,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","855775c1-266f-40f6-b07b-3a67ccdf8551","Nic Winkler"
"The Blooddrain gurgled! Glabe Moon siphoned some of Halexandrey Walton's defensive ability to add a Strike!","2020-10-16 03:00:58.603271","6ec00235-7704-42a4-a524-9e60d9b45587",9,82,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton"
"The Blooddrain gurgled! Dudley Mueller siphoned some of Reese Clark's hitting ability!","2020-10-16 03:05:50.625799","25215935-ce28-4a11-92e6-5db5136261f6",9,82,"2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller","503a235f-9fa6-41b5-8514-9475c944273f","Reese Clark"
"The Blooddrain gurgled! Dudley Mueller siphoned some of Theodore Holloway's baserunning ability to add a Ball!","2020-10-16 03:13:26.620244","25215935-ce28-4a11-92e6-5db5136261f6",9,82,"2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller","3a8c52d7-4124-4a65-a20d-d51abcbe6540","Theodore Holloway"
"The Blooddrain gurgled! Knight Urlacher siphoned some of Lawrence Horne's defensive ability to add an Out!","2020-10-16 04:06:38.11642","dd518162-046a-4f51-b5bd-ce7a3632f881",9,83,"cbd19e6f-3d08-4734-b23f-585330028665","Knight Urlacher","2b9f9c25-43ec-4f0b-9937-a5aa23be0d9e","Lawrence Horne"
"The Blooddrain gurgled! Richmond Harrison siphoned some of Quack Enjoyable's defensive ability!","2020-10-16 04:17:03.608356","9f0628a3-e243-43a5-b4c5-d0d4ee894500",9,83,"d4a10c2a-0c28-466a-9213-38ba3339b65e","Richmond Harrison","86adac6f-c694-44ac-9560-758de7eac937","Quack Enjoyable"
"The Blooddrain gurgled! Richmond Harrison siphoned some of Summers Pony's defensive ability to add a Strike!","2020-10-16 04:18:21.617119","9f0628a3-e243-43a5-b4c5-d0d4ee894500",9,83,"d4a10c2a-0c28-466a-9213-38ba3339b65e","Richmond Harrison","81a0889a-4606-4f49-b419-866b57331383","Summers Pony"
"The Blooddrain gurgled! Beans McBlase siphoned some of Bates Bentley's defensive ability to add an Out!","2020-10-16 06:06:44.606347","aaf36abb-3d5b-4c32-8fc4-5dc9d1278b56",9,85,"dddb6485-0527-4523-9bec-324a5b66bf37","Beans McBlase","9965eed5-086c-4977-9470-fe410f92d353","Bates Bentley"
"The Blooddrain gurgled! Richardson Games siphoned some of Bonk Jokes's hitting ability to add a Ball!","2020-10-16 08:08:16.605972","ba940a1a-4f7b-486c-926a-bc472847ece9",9,87,"b1b141fc-e867-40d1-842a-cea30a97ca4f","Richardson Games","2ffbaec8-a646-4435-a17a-3a0a2b5f3e16","Bonk Jokes"
"The Blooddrain gurgled! Nagomi Mcdaniel siphoned some of Tamara Crankit's defensive ability to add a Strike!","2020-10-16 08:09:00.607988","4c5f645e-8a07-42c9-b989-d801f77b59f5",9,87,"c0732e36-3731-4f1a-abdc-daa9563b6506","Nagomi Mcdaniel","0f61d948-4f0c-4550-8410-ae1c7f9f5613","Tamara Crankit"
"The Blooddrain gurgled! Richardson Games siphoned some of Sutton Picklestein's defensive ability to add a Strike!","2020-10-16 08:10:39.126188","ba940a1a-4f7b-486c-926a-bc472847ece9",9,87,"b1b141fc-e867-40d1-842a-cea30a97ca4f","Richardson Games","4e6ad1a1-7c71-49de-8bd5-c286712faf9e","Sutton Picklestein"
"The Blooddrain gurgled! Forrest Best siphoned some of Steph Weeks's hitting ability!","2020-10-16 08:14:19.11785","4c5f645e-8a07-42c9-b989-d801f77b59f5",9,87,"d35ccee1-9559-49a1-aaa4-7809f7b5c46e","Forrest Best","18f45a1b-76eb-4b59-a275-c64cf62afce0","Steph Weeks"
"The Blooddrain gurgled! Beans McBlase siphoned some of Allison Abbott's defensive ability!","2020-10-16 09:06:26.113447","5a5db49c-7bcb-4959-8407-acd78de89c84",9,88,"dddb6485-0527-4523-9bec-324a5b66bf37","Beans McBlase","1068f44b-34a0-42d8-a92e-2be748681a6f","Allison Abbott"
"The Blooddrain gurgled! Spears Taylor siphoned some of Eizabeth Guerra's defensive ability to add an Out!","2020-10-16 09:09:27.108868","ca671831-aafb-4a27-97ac-c3b0f0ca21ac",9,88,"13a05157-6172-4431-947b-a058217b4aa5","Spears Taylor","cd417f8a-ce01-4ab2-921d-42e2e445bbe2","Eizabeth Guerra"
"The Blooddrain gurgled! Spears Taylor siphoned some of Grey Alvarado's defensive ability to add an Out!","2020-10-16 09:12:50.49","ca671831-aafb-4a27-97ac-c3b0f0ca21ac",9,88,"13a05157-6172-4431-947b-a058217b4aa5","Spears Taylor","64f4cd75-0c1e-42cf-9ff0-e41c4756f22a","Grey Alvarado"
"The Blooddrain gurgled! Jordan Hildebert siphoned some of Silvia Rugrat's pitching ability to add a Strike!","2020-10-16 10:00:01.608238","9e03a873-2f3a-43f9-bb5b-53ebf9151a75",9,89,"30218684-7fa1-41a5-a3b3-5d9cd97dd36b","Jordan Hildebert","089af518-e27c-4256-adc8-62e3f4b30f43","Silvia Rugrat"
"The Blooddrain gurgled! Dudley Mueller siphoned some of Baby Urlacher's defensive ability to add an Out!","2020-10-16 10:14:12.616397","1000c934-3a1d-4de7-9490-34361153b679",9,89,"2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller","ad8d15f4-e041-4a12-a10e-901e6285fdc5","Baby Urlacher"
"The Blooddrain gurgled! Randy Dennis siphoned some of Jacob Haynes's defensive ability to add a Strike!","2020-10-16 11:02:52.11378","355561bc-20c4-464c-8d98-c0fadf5d9689",9,90,"5a26fc61-d75d-4c01-9ce2-1880ffb5550f","Randy Dennis","51c5473a-7545-4a9a-920d-d9b718d0e8d1","Jacob Haynes"
"The Blooddrain gurgled! Dudley Mueller siphoned some of Denzel Scott's hitting ability to add a Ball!","2020-10-16 11:07:31.607891","b9e1c8b3-a2fd-474a-a985-c01ea2e9bb27",9,90,"2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller","d2d76815-cbdc-4c4b-9c9e-32ebf2297cc7","Denzel Scott"
"The Blooddrain gurgled! Dudley Mueller siphoned some of Math Velazquez's defensive ability to remove a Ball!","2020-10-16 11:09:54.336175","b9e1c8b3-a2fd-474a-a985-c01ea2e9bb27",9,90,"2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller","32551e28-3a40-47ae-aed1-ff5bc66be879","Math Velazquez"
"The Blooddrain gurgled! Dudley Mueller siphoned some of Morrow Wilson's defensive ability to add a Strike!","2020-10-16 11:11:42.106602","b9e1c8b3-a2fd-474a-a985-c01ea2e9bb27",9,90,"2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller","06ced607-7f96-41e7-a8cd-b501d11d1a7e","Morrow Wilson"
"The Blooddrain gurgled! Beans McBlase siphoned some of Andrew Solis's defensive ability!","2020-10-16 11:21:05.610352","f9c74550-8499-4998-883c-1b86cb381396",9,90,"dddb6485-0527-4523-9bec-324a5b66bf37","Beans McBlase","f38c5d80-093f-46eb-99d6-942aa45cd921","Andrew Solis"
"The Blooddrain gurgled! Glabe Moon siphoned some of Raúl Leal's defensive ability to add a Strike! Cannonball Sports strikes out looking.","2020-10-16 11:29:05.613529","355561bc-20c4-464c-8d98-c0fadf5d9689",9,90,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","2e6d4fa9-f930-47bd-971a-dd54a3cf7db1","Raúl Leal"
"The Blooddrain gurgled! Randy Dennis siphoned some of Moses Mason's defensive ability!","2020-10-16 11:30:23.115614","355561bc-20c4-464c-8d98-c0fadf5d9689",9,90,"5a26fc61-d75d-4c01-9ce2-1880ffb5550f","Randy Dennis","75f9d874-5e69-438d-900d-a3fcb1d429b3","Moses Mason"
"The Blooddrain gurgled! Glabe Moon siphoned some of Avila Guzman's defensive ability to add a Strike!","2020-10-16 11:31:50.599619","355561bc-20c4-464c-8d98-c0fadf5d9689",9,90,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","8cf78b49-d0ca-4703-88e8-4bcad26c44b1","Avila Guzman"
"The Blooddrain gurgled! Isaac Johnson siphoned some of Kathy Mathews's defensive ability to add an Out!","2020-10-16 12:05:03.620992","905ad055-178d-4067-82b7-6cb9dddc1034",9,91,"68f98a04-204f-4675-92a7-8823f2277075","Isaac Johnson","9c3273a0-2711-4958-b716-bfcf60857013","Kathy Mathews"
"The Blooddrain gurgled! Randy Dennis siphoned some of Owen Picklestein's hitting ability to remove an Out!","2020-10-16 13:10:25.609056","e072a670-c32a-4f3b-bc4b-eb0829e4a1ee",9,92,"5a26fc61-d75d-4c01-9ce2-1880ffb5550f","Randy Dennis","dfd5ccbb-90ed-4bfe-83e0-dae9cc763f10","Owen Picklestein"
"The Blooddrain gurgled! Glabe Moon siphoned some of Stephanie Winters's baserunning ability!","2020-10-16 14:06:59.109872","b239d848-c09e-4da5-9341-b66c6067a0d1",9,93,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","ad1e670a-f346-4bf7-a02f-a91649c41ccb","Stephanie Winters"
"The Blooddrain gurgled! Isaac Johnson siphoned some of Don Mitchell's defensive ability to add a Strike!","2020-10-16 14:11:23.610268","f1b142ec-b009-4001-94f3-6273d360533f",9,93,"68f98a04-204f-4675-92a7-8823f2277075","Isaac Johnson","11de4da3-8208-43ff-a1ff-0b3480a0fbf1","Don Mitchell"
"The Blooddrain gurgled! Glabe Moon siphoned some of Summers Preston's defensive ability!","2020-10-16 14:21:22.619291","b239d848-c09e-4da5-9341-b66c6067a0d1",9,93,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","80e474a3-7d2b-431d-8192-2f1e27162607","Summers Preston"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Kennedy Loser's defensive ability!","2020-10-16 15:24:02.631519","77968cc7-9954-40d8-ab79-fb8bf2974bcb",9,94,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","84a2b5f6-4955-4007-9299-3d35ae7135d3","Kennedy Loser"
"The Blooddrain gurgled! Knight Urlacher siphoned some of Pedro Davids's defensive ability!","2020-10-16 17:04:23.608036","d62a3cf0-5035-448e-8fb8-cc26f50d1cbe",9,96,"cbd19e6f-3d08-4734-b23f-585330028665","Knight Urlacher","1a93a2d2-b5b6-479b-a595-703e4a2f3885","Pedro Davids"
"The Blooddrain gurgled! Knight Urlacher siphoned some of Kennedy Loser's baserunning ability!","2020-10-16 17:10:13.616441","d62a3cf0-5035-448e-8fb8-cc26f50d1cbe",9,96,"cbd19e6f-3d08-4734-b23f-585330028665","Knight Urlacher","84a2b5f6-4955-4007-9299-3d35ae7135d3","Kennedy Loser"
"The Blooddrain gurgled! Knight Urlacher siphoned some of Sutton Dreamy's defensive ability to add an Out!","2020-10-16 17:13:21.618012","d62a3cf0-5035-448e-8fb8-cc26f50d1cbe",9,96,"cbd19e6f-3d08-4734-b23f-585330028665","Knight Urlacher","4ecee7be-93e4-4f04-b114-6b333e0e6408","Sutton Dreamy"
"The Blooddrain gurgled! Richardson Games siphoned some of Alyssa Harrell's defensive ability!","2020-10-16 19:14:44.61662","78e14c7b-9d16-4f0f-97f6-a69c38fe3e87",9,98,"b1b141fc-e867-40d1-842a-cea30a97ca4f","Richardson Games","80de2b05-e0d4-4d33-9297-9951b2b5c950","Alyssa Harrell"
"The Blooddrain gurgled! Knight Urlacher siphoned some of Kennedy Loser's defensive ability to add a Strike!","2020-10-16 19:15:13.609138","1c26addd-900d-4783-8c1d-88a225974b1d",9,98,"cbd19e6f-3d08-4734-b23f-585330028665","Knight Urlacher","84a2b5f6-4955-4007-9299-3d35ae7135d3","Kennedy Loser"
"The Blooddrain gurgled! Beans McBlase siphoned some of Andrew Solis's defensive ability to add an Out!","2020-10-17 16:03:22.107458","d0812d28-2e90-4f1c-a1cd-41fb1f4582e2",9,104,"dddb6485-0527-4523-9bec-324a5b66bf37","Beans McBlase","f38c5d80-093f-46eb-99d6-942aa45cd921","Andrew Solis"
"The Blooddrain gurgled! Workman Gloom siphoned some of Jessica Telephone's defensive ability!","2020-10-18 00:44:39.628584","9bb560d9-4925-4845-ad03-26012742ee23",9,-1,"bd4c6837-eeaa-4675-ae48-061efa0fd11a","Workman Gloom","083d09d4-7ed3-4100-b021-8fbe30dd43e8","Jessica Telephone"
